from,to,type
/relogio-feminino-com-pulseira-de-couro-bege-e-pedras.html,/relogios/feminino,PERMANENT
"/jolie/monte-carlo/de-70-a-200/Youtubers/Prata/Charms/pingentes?PS=15&map=c,b,priceFrom,specificationFilter_39,specificationFilter_41,specificationFilter_38,ft&O=OrderByPriceDESC",/jolie/charms,PERMANENT
/pingente-separador-de-ouro-amarelo-18k-diamante.html,/jolie/charms,PERMANENT
"/joias/colares/215/de-0-a-200/luxury?O=OrderByNameASC&map=c,c,productClusterSearchableIds,priceFrom,ft&PS=81",/joias/colares,PERMANENT
"/joias/colares/de-501-a-1000/215/P�rola/Ouro Amarelo 18k?PS=36&map=c,c,priceFrom,productClusterSearchableIds,specificationFilter_32,specificationFilter_24&O=OrderByPriceDESC",/joias/colares,PERMANENT
/lancamentos-pingentes.html,/joias/pingentes,PERMANENT
/pulseira-baby-de-joaninha-de-ouro-amarelo-18k-e-esmalte.html,/joias/infantil,PERMANENT
"/joias/colares/215/Prata/de-0-a-200/Perola?PS=27&map=c,c,productClusterSearchableIds,specificationFilter_24,priceFrom,specificationFilter_32",/joias/colares,PERMANENT
/brinco-de-ouro-amarelo-18k-quartzo-negro-diamante-brilhante-flash.html,/joias/brincos,PERMANENT
/relogios/monte-carlo/feminino,/relogios,PERMANENT
/pingentes-de-prata-voce-e-eu.html,/joias/pingentes,PERMANENT
/pingentes-de-prata-jolie-carrinho-de-bebe.html,/jolie/charms,PERMANENT
"/joias/colares/199/Prata/de-501-a-1000/215?O=OrderByNameASC&map=c,c,productClusterIds,specificationFilter_24,priceFrom,productClusterSearchableIds&PS=108",/joias/colares,PERMANENT
/colecao-elegance,/joias/colecao/elegance,PERMANENT
/colecao-felicidade,/joias/colecao/felicidade,PERMANENT
/colecao-liberdade,/joias/colecao/liberdade,PERMANENT
/soul-brincos-html/l/ouro-amarelo-10k.html,/joias/brincos,PERMANENT
/brinco-de-prata-e-rodio-zirconia-swarovski-fantasia-bloom.html,/joias/brincos,PERMANENT
/colecao-jolie-friends,/jolie/colecao/friends,PERMANENT
/brinco-de-prata---amour-br-1301/undefined?PS=27&O=OrderByReleaseDateDESC,/joias/brincos,PERMANENT
/charm-nossa-senhora-----jolie-fe-e-sorte-25270-n.senhora,/jolie/charms,PERMANENT
"https://www.montecarlo.com.br/relogios/diesel?map=category-1,category-2",/relogios/diesel,PERMANENT
/anel-de-ouro-amarelo-18k-cristal-de-quartzo-chance.html,/joias/aneis,PERMANENT
/gargantilha-41/,/joias/colares,PERMANENT
/colecao-orbital,/joias/colecao/orbital,PERMANENT
/colecao-montblanc,/joias/colecao/montblanc,PERMANENT
/colecao-encanto,/joias/colecao/encanto,PERMANENT
/brinco-solitario-de-ouro-amarelo-18k-com-20-pontos-de-diamantes.html,/joias/brincos,PERMANENT
/relogio-monte-carlo-mc8500-gg-ch-am,/relogios/monte-carlo,PERMANENT
"/joias/colares/Prata/de-0-a-200/Pedra Colorida/215/perola?O=OrderByBestDiscountDESC&map=c,c,specificationFilter_24,priceFrom,specificationFilter_32,productClusterSearchableIds,ft&PS=81",/joias/colares,PERMANENT
/brincos-65,/joias/brincos,PERMANENT
/colecao-jolie-fe-sorte,/jolie/colecao/fe-sorte,PERMANENT
/anel-rainbow-de-prata-925-com-iolita-e-topazio-incolor.html,/joias/aneis,PERMANENT
/pingente-hamsa-de-ouro-18k.html,/jolie/charms,PERMANENT
/relogio-masculino-com-caixa-de-aco-pulseira-de-couro-preta-e-cronografo.html,/relogios/masculino,PERMANENT
/colecao-virtude,/joias/colecao/virtude,PERMANENT
"/aneis/Pedra Colorida/23?PS=15&map=c,specificationFilter_30,specificationFilter_19",/joias/aneis,PERMANENT
/para-ele-elegantes-html.html,/,PERMANENT
/colecao-energy,/joias/colecao/energy,PERMANENT
/pingente-de-ouro-branco-18k-com-diamantes-mamae.html,/joias/pingentes,PERMANENT
/colecao-personalize,/joias/colecao/personalize,PERMANENT
/relogio-prateado-com-pulseira-de-couro-e-mostrador-amarelo-com-pedras.html,/relogios,PERMANENT
"/joias/colares/332/de-0-a-200/Ouro Branco 18k/Pedra Colorida?O=OrderByBestDiscountDESC&PS=15&map=c,c,productClusterIds,priceFrom,specificationFilter_24,specificationFilter_32",/joias/colares,PERMANENT
/dia-dos-pais-elegantes.html,/,PERMANENT
"/joias/colares/321/Ouro Amarelo 18k/de-1001-a-2500/215/P�rola?O=OrderByReviewRateDESC&PS=50&map=c,c,productClusterIds,specificationFilter_24,priceFrom,productClusterSearchableIds,specificationFilter_32",/joias/colares,PERMANENT
/colecao-ousar,/joias/colecao/ousar,PERMANENT
"/joias/colares/404/215/Perola?PS=27&map=c,c,productClusterIds,productClusterSearchableIds,specificationFilter_32&O=OrderByTopSaleDESC",/joias/colares,PERMANENT
/159,/,PERMANENT
/joias/colecao/technos,/relogios/technos,PERMANENT
/relogio-monte-carlo-simples-feminino-medio-com-cor-bege-com-indices-index-visor-de-cristal-mineral-caixa-de-metal-cor-da-caixa-dourado-pulseira-de-couro-com-cor-marrom-resist-ncia-3.html,/relogios/monte-carlo,PERMANENT
/anel-de-prata-de-prata-e-rodio-prasiolita-2-no-total-lapidac-o-gota-ametista-2-no-total-lapidac-o-gota-iolita-2-no-total-lapidac-o-gota-topazio-incolor-4-no-total-lapidac-o-redonda.html,/joias/aneis,PERMANENT
/casamento/aneis-de-noivado/solitarios?fq=H:3256&O=OrderByReleaseDateDESC,"/alianca-de-noivado/casamento?fuzzy=0&initialMap=ft&initialQuery=casamento&map=category-2,ft&operator=and",PERMANENT
/colecao-jolie-brincos,/jolie/colecao/brincos,PERMANENT
/relogio-feminino-prateado-de-acetato-preto.html,/relogios/feminino,PERMANENT
"/joias/colares/de-1001-a-2500/10?PS=27&map=c,c,priceFrom,ft",/joias/colares,PERMANENT
"/joias/colares/321/215/de-1001-a-2500/P�rola/Ouro Amarelo 18k?PS=50&map=c,c,productClusterIds,productClusterSearchableIds,priceFrom,specificationFilter_32,specificationFilter_24",/joias/colares,PERMANENT
/anel-de-ouro-branco-18k-diamante-twist.html,/joias/aneis,PERMANENT
/colecao-entrelace,/joias/colecao/entrelace,PERMANENT
"/joias/colares/249/de-2501-a-5000/Diamante?map=c,c,productClusterIds,priceFrom,specificationFilter_32&PS=81",/joias/colares,PERMANENT
/contato/,/institucional/fale-conosco,PERMANENT
/classicos.html,/,PERMANENT
"/aliancas/Ouro Amarelo 18k/14/eternity?PS=27&map=c,specificationFilter_22,specificationFilter_21,ft",/aliancas/alianca,PERMANENT
"/brincos/Ouro Branco 18k/de-0-a-200?PS=15&map=c,specificationFilter_23,priceFrom",/joias/brincos,PERMANENT
/colecao-maxi,/joias/colecao/maxi,PERMANENT
"/joias/colares/398/215/Prata/de-0-a-200/Perola?map=c,c,productClusterIds,productClusterSearchableIds,specificationFilter_24,priceFrom,specificationFilter_32&PS=108",/joias/colares,PERMANENT
/colecao-meus%20amores,/joias/colecao/meus-amores,PERMANENT
"/pingentes/l/ouro-amarelo-18k/price:3,300.html",/joias/pingentes,PERMANENT
/relogio-monte-carlo-simples-feminino-medio-vermelho-casual.html,/relogios/monte-carlo,PERMANENT
/colecao-jolie-dc-girl-power,/jolie/colecao/dc-girl-power,PERMANENT
/colecao-eva,/joias/colecao/eva,PERMANENT
/anel-78,/joias/aneis,PERMANENT
"/aliancas/Ouro Amarelo 18k/33/de-1001-a-2500?PS=27&map=c,specificationFilter_22,specificationFilter_21,priceFrom?PS=27&O=OrderByReleaseDateDESC",/aliancas/alianca,PERMANENT
/colecao-color,/joias/colecao/color,PERMANENT
/colecao-jolie-love,/jolie/colecao/love,PERMANENT
/gargantilha-lumiere-de-ouro-amarelo-18k-com-quartzo-fume.html,/joias/colares,PERMANENT
/joias/ouro%20branco%2018k,/joias,PERMANENT
/colar-de-ouro-amarelo-10k-e-esmalte-cristal-de-quartzo-1-no-total-lapidac-o-briollet.html,/joias/colares,PERMANENT
/colecao-cashmere,/joias/colecao/cashmere,PERMANENT
/pingente-em-ouro-amarelo-18k-com-diamante---lady-eqc153mbhs,/joias/pingentes,PERMANENT
/colecao-jolie-signos,/jolie/colecao/signos,PERMANENT
/joias/colares/monte-carlo/de-0-a-200/215/p�rola/diamante,/joias/colares,PERMANENT
/colecao-for%20you,/joias/colecao/for-you,PERMANENT
"/aliancas/alianca/Ouro Amarelo 18k/18/15?PS=27&map=c,c,specificationFilter_22,specificationFilter_21,ft",/aliancas/alianca,PERMANENT
/relogio-dourado-com-pulseira-de-couro-branco-e-camelias.html,/relogios,PERMANENT
/anel-de-ouro-amarelo-10k.html,/joias/aneis,PERMANENT
/pingentes-de-prata-jolie-feliz-aniversario.html,/jolie/charms,PERMANENT
/anel-de-prata-de-prata-e-rodio-ametista-2-no-total-lapidac-o-gota-topazio-incolor-4-no-total-lapidac-o-redonda.html,/joias/aneis,PERMANENT
/charm-manekineko-----jolie-fe-e-sorte-25853-manekineko,/jolie/charms,PERMANENT
/corrente-de-prata---correntes-33x140cm-60,/joias/colares,PERMANENT
/colecao-jolie-romance,/jolie/colecao/romance,PERMANENT
/charm-familia-----jolie-familia-25690-family,/jolie/charms,PERMANENT
/colecao-venus,/joias/colecao/venus,PERMANENT
/anel-de-prata-e-rodio-topazio-azul-alegria.html,/joias/aneis,PERMANENT
"/aneis/de-0-a-200/Diamante?PS=30&map=c,priceFrom,specificationFilter_30",/joias/aneis,PERMANENT
/categorias/joias/material?fq=C:37&idCampo=48&O=OrderByReleaseDateDESC,/joias,PERMANENT
/relogios/monte-carlo/de-201-a-500/pulseira de couro,/relogios/monte-carlo,PERMANENT
/relogio-32/,/relogios,PERMANENT
/mae,/dia-das-maes,PERMANENT
/colecao-hit-diamante,/joias/colecao/hit-diamante,PERMANENT
/colecao-michael-kors,/joias/colecao/michael-kors,PERMANENT
/colecao-stars,/joias/colecao/stars,PERMANENT
/relogio-casual-mostrador-gelo-pulseira-de-couro-azul-mostrador-com-estrelas.html,/relogios,PERMANENT
/presentes-de-500-a-1000-html.html,/,PERMANENT
/colecao-enjoy,/joias/colecao/enjoy,PERMANENT
"/aliancas/alianca/17/Ouro Branco 18k?PS=27&map=c,c,specificationFilter_21,specificationFilter_22?PS=27&O=OrderByReleaseDateDESC",/aliancas/alianca,PERMANENT
/colecao-jolie-natal,/jolie/colecao/natal,PERMANENT
/gargantilha-off-estrela-de-ouro-amarelo-18k-com-diamantes.html,/joias/colares,PERMANENT
/colecao-fluir,/joias/colecao/fluir,PERMANENT
/relogio-monte-carlo-mc5514-ss-cz--cz-/undefined?PS=27&O=OrderByReleaseDateDESC,/relogios/monte-carlo,PERMANENT
/anel-em-ouro-amarelo-18k-com-rubi---oriens-dec.canoa-rub,/joias/aneis,PERMANENT
/joias/brincos/esmeralda,/joias/brincos,PERMANENT
/relogio-masculino-caixa-pulseira-aco-bicolor-cronografo.html,/relogios,PERMANENT
/relogio-feminino-dourado-com-mostrador-estampado.html,/relogios,PERMANENT
/colecao-freedom,/joias/colecao/freedom,PERMANENT
/jolie/prata,/jolie,PERMANENT
/colecoes/segunda-pele/expressao?fq=H:3338,/,PERMANENT
"/aliancas/9?PS=27&map=c,specificationFilter_21",/aliancas/alianca,PERMANENT
/colar-de-prata-com-perola-biwa---perolas-ga-194376-p,/joias/colares,PERMANENT
/colecao-prisma,/joias/colecao/prisma,PERMANENT
/pingente-de-ouro-amarelo-18k-meus-amores.html,/joias/pingentes,PERMANENT
https://www.montecarlo.com.br/pulseira-em-ouro-amarelo-18k-summer-nim009219/p,/,PERMANENT
/anel-geometric-de-ouro-amarelo-18k-rodio-com-diamantes-e-cristal-de-quartzo-quadrada.html,/joias/aneis,PERMANENT
"/jolie/Youtubers/Charms/Prata/de-0-a-70?PS=27&map=c,specificationFilter_39,specificationFilter_38,specificationFilter_41,priceFrom",/jolie/charms,PERMANENT
/pingente-cruz-de-ouro-amarelo-18k.html,/joias/pingentes,PERMANENT
/relogio-monte-carlooff-masculino-multifuncao.html,/relogios/monte-carlo,PERMANENT
/pingente-luxury-de-prata-topazio-azul.html,/joias/pingentes,PERMANENT
/colecao-movimento,/joias/colecao/movimento,PERMANENT
/colar-de-prata-com-perolalocket-bff.html,/joias/colares,PERMANENT
/anel-frozen-de-ouro-amarelo-18k-com-diamantes-e-topazio-incolor-redondo.html,/joias/aneis,PERMANENT
/pingentes-de-prata---jolie-glass-pgh3000-glow-br,/jolie/charms,PERMANENT
/colecao-baby-prata,/joias/colecao/baby-prata,PERMANENT
/relogio-caixa-aco-prateada-pulseira-emborrachada-preta.html,/relogios,PERMANENT
/colecao-bem-casado,/joias/colecao/bem-casado,PERMANENT
/anel-de-ouro-amarelo-ametista-chance.html,/joias/aneis,PERMANENT
/relogio-casual-mostrador-gelo-com-estrelas-pulseira-de-couro-azul-verniz.html,/relogios,PERMANENT
/colecao-sun,/joias/colecao/sun,PERMANENT
"/relogios/Technos/de-201-a-500?PS=8&map=c,specificationFilter_45,priceFrom?PS=27&O=OrderByReleaseDateDESC",/relogios/technos,PERMANENT
/colecao-fresh,/joias/colecao/fresh,PERMANENT
/brinco-de-prata-com-zirconia---glamour-br-0023,/joias/brincos,PERMANENT
/brinco-geometric-de-ouro-amarelo-18k-com-diamantes-e-cristal-de-quartzo-quadrado.html,/joias/brincos,PERMANENT
/pingente-de-ouro-amarelo-18k-diamante-ferradura.html,/joias/pingentes,PERMANENT
/relogio-bazar-com-pulseira-de-couro-marrom-e-mostrador-rose-com-pedras.html,/relogios,PERMANENT
/charm-smile-beijos-----jolie-happy-face-pg043-beijoca,/jolie/charms,PERMANENT
/colar-de-prata-com-perola-biwa---delight-dmc-224960-ga-color,/joias/colares,PERMANENT
/colecao-black-tie,/joias/colecao/black-tie,PERMANENT
/pingentes-de-prata-zirconia-vinho-jolie.html,/joias/pingentes,PERMANENT
https://www.montecarlo.com.br/alian�as,/aliancas,PERMANENT
/colar-de-prata-e-rodio-zirconia-swarovski-endless.html,/joias/colares,PERMANENT
/relogios/monte-carlo/199/204/pulseira de a�o/monte carlo,/relogios/monte-carlo,PERMANENT
"/joias/colares/de-201-a-500/Prata/Diamante/colar?O=OrderByNameASC&map=c,c,priceFrom,specificationFilter_24,specificationFilter_32,ft&PS=81",/joias/colares,PERMANENT
"/aliancas/27/ouro branco 18k?PS=27&map=c,specificationFilter_21,ft",/aliancas/alianca,PERMANENT
"/joias/colares/Diamante/de-501-a-1000/215/diamante?O=OrderByReleaseDateDESC&PS=50&map=c,c,specificationFilter_32,priceFrom,productClusterSearchableIds,ft",/joias/colares,PERMANENT
/anel-de-ouro-amarelo-18k-diamante-10-de-0-05cts-no-total-lapidac-o-brilhante-ametista-1-no-total-lapidac-o-gota-peridoto-1-de-0-27cts-no-total-lapidac-o-oval-topazio-azul-1-de-0-145cts-no-total-lapidac-o-redonda.html,/joias/aneis,PERMANENT
"/joias/colares/215/de-501-a-1000/ouro amarelo 10k?PS=50&map=c,c,productClusterSearchableIds,priceFrom,ft&O=OrderByBestDiscountDESC",/joias/colares,PERMANENT
/brinco-lumiere-de-ouro-amarelo-18k-com-quartzo-fume.html,/joias/brincos,PERMANENT
/colecao-azzure,/joias/colecao/azzure,PERMANENT
/colecao-meus-amores,/joias/colecao/meus-amores,PERMANENT
/gargantilha-de-ouro-branco-18k-diamante-coracao.html,/joias/colares,PERMANENT
/anel-de-ouro-amarelo-18k-diamantes-topazio-azul-chance.html,/joias/aneis,PERMANENT
/colecao-queen,/joias/colecao/queen,PERMANENT
/relogio-armani-exchange--ax1403-1pn,/relogios/armani-exchange,PERMANENT
/alianca-de-ouro-amarelo-18k-18072.html,/aliancas,PERMANENT
/categorias/masculino/acessorios?fq=H:3274&O=OrderByReleaseDateDESC&uam=true&mobile=2,/acessorios,PERMANENT
/colecao-victorinox,/joias/colecao/victorinox,PERMANENT
/colecao-allure,/joias/colecao/allure,PERMANENT
/relogios/monte-carlo/de-0-a-100/pulseira de a�o/armani exchange,/relogios/armani-exchange,PERMANENT
/colar-de-prata-locket-best-friend.html,/joias/colares,PERMANENT
/anel-em-ouro-amarelo-18k-aurea-anl695-m,/joias/aneis,PERMANENT
/jolie-space-jam,/jolie/colecao/space-jam,PERMANENT
"/busca?PS=27&map=c,productClusterIds,specificationFilter_135&uam=true&mobile=4&",/,PERMANENT
/pingente-de-ouro-amarelo-18k-diamante-chave.html,/joias/pingentes,PERMANENT
/colecao-marrakesh,/joias/colecao/marrakesh,PERMANENT
"/joias/colares/de-501-a-1000/Prata/Perola?PS=27&map=c,c,priceFrom,specificationFilter_24,specificationFilter_32&O=OrderByReviewRateDESC",/joias/colares,PERMANENT
/catalogsearch/result/index//l/1224/1211.html/,/,PERMANENT
/colecao-musa,/joias/colecao/musa,PERMANENT
"/joias/colares/289/de-201-a-500/Perola?PS=50&map=c,c,productClusterIds,priceFrom,specificationFilter_32",/joias/colares,PERMANENT
/anel-oriens-de-ouro-amarelo-18k-com-pedras-diamantes-e-esmeraldas-navete.html,/joias/aneis,PERMANENT
/sale-prata.html,/,PERMANENT
/presente-de-maes,/dia-das-maes,PERMANENT
"/joias/colares/monte-carlo/de-501-a-1000/Ouro Amarelo 18k/215?PS=27&map=c,c,b,priceFrom,specificationFilter_24,productClusterSearchableIds&O=OrderByNameASC",/joias/colares,PERMANENT
/colecao-teen,/joias/colecao/teen,PERMANENT
/casamento/aliancas/aliancas-de-casamento?fq=H:3308?O=OrderByReleaseDateDESC&uam=true&mobile=4,/casamento,PERMANENT
/joias/colecao/paris,/aliancas/colecao/paris,PERMANENT
/colecao-bem-querer,/joias/colecao/bem-querer,PERMANENT
/pingente-em-ouro-amarelo-10k---charm-club-2.500pg-10k,/joias/pingentes,PERMANENT
/blog/?cat=3,/,PERMANENT
/jolie/charms/harry%20potter/charm-hermione-jolie-harry-potter-nim019610,/colecao-jolie%20harry%20potter,PERMANENT
"/colares/monte-carlo/Ouro Amarelo 10k/Pedra Colorida?O=OrderByPriceASC&PS=30&map=c,b,specificationFilter_24,specificationFilter_32",/joias/colares,PERMANENT
/brinco-cashmere-de-prata-de-prata-com-turquesa-pequeno.html,/joias/brincos,PERMANENT
"/joias/colares/201/P�rola/Ouro Amarelo 18k/de-501-a-1000?O=OrderByReleaseDateDESC&map=c,c,productClusterIds,specificationFilter_32,specificationFilter_24,priceFrom&PS=81",/joias/colares,PERMANENT
/colecao-solitarios-prata,/joias/colecao/solitarios-prata,PERMANENT
"/joias/colares/288/de-501-a-1000/215/Diamante/Ouro Amarelo 18k?PS=30&map=c,c,productClusterIds,priceFrom,productClusterSearchableIds,specificationFilter_32,specificationFilter_24&O=OrderByTopSaleDESC",/joias/colares,PERMANENT
/pingentes-de-prata-jolie-stopper.html,/jolie/charms,PERMANENT
/colecao-monte carlo,/joias/colecao/monte-carlo,PERMANENT
/relogio-fossil-fs5180-0vn,/relogios/fossil,PERMANENT
/joias/colecao/bali,/aliancas/colecao/bali,PERMANENT
/relogio-prateado-com-aro-de-acetato-preto.html,/relogios,PERMANENT
/colecao-luxo,/joias/colecao/luxo,PERMANENT
"/joias/colares/Perola/Prata/de-201-a-500?PS=8&map=c,c,specificationFilter_32,specificationFilter_24,priceFrom&O=OrderByTopSaleDESC",/joias/colares,PERMANENT
"/jolie/aneis/206/23/de-0-a-70?map=c,c,productClusterIds,specificationFilter_44,priceFrom&PS=54",/jolie/aneis,PERMANENT
"/jolie-lancamentos/l/prata/price:1,500.html",/jolie,PERMANENT
/colecao-petalas,/joias/colecao/petalas,PERMANENT
/frete-gratis.html?p=2,/,PERMANENT
/anel-de-ouro-amarelo-18k-diamante-4-de-0-02cts-no-total-lapidac-o-brilhante-20485.html,/joias/aneis,PERMANENT
https://www.montecarlo.com.br/joias/colecao/disney-baby,https://www.montecarlo.com.br/joias/colecao/infantil,PERMANENT
/relogio-masculino-com-caixa-de-aco-bicolor-e-pulseira-de-couro-preta.html,/relogios/masculino,PERMANENT
/brinco-de-ouro-amarelo-18k-diamante-22-de-0-11cts-no-total-lapidac-o-brilhante-cristal-de-quartzo-2-no-total-lapidac-o-quadrada.html,/joias/brincos,PERMANENT
"/aliancas/alianca/28?PS=50&map=c,c,specificationFilter_21",/aliancas,PERMANENT
/relogio-elegance-de-aco-dourado-com-pulseira.html,/relogios,PERMANENT
"/joias/colares/de-201-a-500/Perola/Prata/215?PS=27&map=c,c,priceFrom,specificationFilter_32,specificationFilter_24,productClusterSearchableIds",/joias/colares,PERMANENT
/bazar-aneis-html/l/ouro-amarelo-18k.html,/joias/aneis,PERMANENT
/colecao-noite,/joias/colecao/noite,PERMANENT
/busca/?fq=C:84&fq=spec_fct_133:Produto-JOLIE&O=OrderByReleaseDateDESC,/,PERMANENT
"/brincos/Pedra Colorida?O=OrderByNameASC&PS=30&map=c,specificationFilter_31",/joias/brincos,PERMANENT
/charm-cravejado-cruz------jolie-fe-e-sorte-pgh0205-cruz-cravero,/jolie/charms,PERMANENT
/colar-delight-de-prata-com-perola-e-pedras.html,/joias/colares,PERMANENT
/gargantilha-de-ouro-amarelo-18k-com-diamantes-e-perola.html,/joias/colares,PERMANENT
/diamantes-brincos.html,/joias/brincos,PERMANENT
/brinco-rainbow-de-prata-com-ametistas-prasiolitas-topazios-azuis-e-iolitas.html,/joias/brincos,PERMANENT
"/aneis/monte-carlo/18/Pedra Colorida?PS=45&map=c,b,specificationFilter_19,specificationFilter_30",/joias/aneis,PERMANENT
/colecao-jackie,/joias/colecao/jackie,PERMANENT
"/jolie/432?PS=50&map=c,productClusterIds?PS=27&O=OrderByReleaseDateDESC",/jolie,PERMANENT
/anel-de-ouro-amarelo-explosao.html,/joias/aneis,PERMANENT
"/brincos/Ouro Branco 18k?PS=45&map=c,specificationFilter_23",/joias/brincos,PERMANENT
/pulseira-em-ouro-amarelo-18k-pulseiras-pu-esc301,/joias/pulseiras,PERMANENT
/pingente-de-ouro-amarelo-18k-diamante-brilhante-filha-meus-amores.html,/joias/pingentes,PERMANENT
/pingente-em-ouro-amarelo-e-branco-18k-com-diamante-hit-diamante-dmc3037-oa-ob,/joias/pingentes,PERMANENT
/pingente-de-ouro-amarelo-18k-diamante-rubi-liz.html,/joias/pingentes,PERMANENT
/relogio-armani-exchange--ax1363-4dn,/relogios/armani-exchange,PERMANENT
/relogio-cor-bege-madreperola-com-swarovski.html,/relogios,PERMANENT
/brinco-de-prata-e-rodio-pedra-sintetica-zirconia-precious.html,/joias/brincos,PERMANENT
/colecao-spin,/joias/colecao/spin,PERMANENT
/colecao-fama,/joias/colecao/fama,PERMANENT
/pingente-de-ouro-amarelo-18k-topazio-incolor-1-no-total-lapidac-o-retangular-diamante-5-no-total-lapidac-o-brilhante.html,/joias/pingentes,PERMANENT
"/joias/colares/346/Perola?O=OrderByNameASC&map=c,c,productClusterIds,specificationFilter_32&PS=108",/joias/colares,PERMANENT
/colar-de-prata-locket-love.html,/joias/colares,PERMANENT
"/joias/colares/189/P�rola/Ouro Amarelo 18k?PS=45&map=c,c,productClusterIds,specificationFilter_32,specificationFilter_24&O=OrderByNameASC",/joias/colares,PERMANENT
